seqnames	start	end	width	strand	peak	feature	feature.ranges.start	feature.ranges.end	feature.ranges.width	feature.strand	distance	insideFeature	distanceToSite	symbol
chr9	66494253	66494618	366	*	X13466	442421	66496470	66503027	6558	+	1851	upstream	1851	PTGER4P2-CDK2AP2P2
chr9	68455133	68455623	491	*	X13469	642236	68427783	68454375	26593	-	757	upstream	757	FRG1JP
chr9	68455643	68455718	76	*	X13470	642236	68427783	68454375	26593	-	1267	upstream	1267	FRG1JP
chr9	69262398	69262486	89	*	X13472	644019	69204538	69262593	58056	-	0	inside	106	CBWD6
chr9	69381307	69381341	35	*	X13473	728747	69381981	69425109	43129	+	639	upstream	639	ANKRD20A4P
chr9	71650582	71650592	11	*	X13481	2395	71650479	71715094	64616	+	0	inside	102	FXN
chr9	71650612	71650848	237	*	X13482	2395	71650479	71715094	64616	+	0	inside	132	FXN
chr9	72374793	72374961	169	*	X13487	375743	72324438	72374876	50439	-	0	overlapStart	0	PTAR1
chr9	72375045	72375081	37	*	X13488	375743	72324438	72374876	50439	-	168	upstream	168	PTAR1
chr9	72873884	72873992	109	*	X13490	100507299	72808914	72873790	64877	-	93	upstream	93	SMC5-AS1
chr9	72873884	72873992	109	*	X13490	23137	72873878	72969789	95912	+	0	inside	5	SMC5
chr9	74061387	74061526	140	*	X13492	80036	73149966	74061820	911855	-	0	inside	293	TRPM3
chr9	74061578	74061600	23	*	X13493	80036	73149966	74061820	911855	-	0	inside	219	TRPM3
chr9	74525904	74525948	45	*	X13494	138241	74526423	74599390	72968	+	474	upstream	474	C9orf85
chr9	74525904	74525948	45	*	X13494	51104	74477368	74526148	48781	-	0	inside	199	ABHD17B
chr9	77567691	77567718	28	*	X13497	55071	77561499	77567802	6304	-	0	inside	83	C9orf40
chr9	77567736	77567750	15	*	X13498	55071	77561499	77567802	6304	-	0	inside	51	C9orf40
chr9	77567793	77567816	24	*	X13499	55071	77561499	77567802	6304	-	0	overlapStart	0	C9orf40
chr9	77643156	77643256	101	*	X13500	138199	77597873	77643310	45438	-	0	inside	53	CARNMT1
chr9	80645941	80645982	42	*	X13503	2776	80335191	80646219	311029	-	0	inside	236	GNAQ
chr9	80850999	80851112	114	*	X13504	84131	80850991	80886799	35809	+	0	inside	7	CEP78
chr9	85678347	85678435	89	*	X13507	158158	85594500	85678043	83544	-	303	upstream	303	RASEF
chr9	86153155	86153274	120	*	X13508	257019	85857905	86153348	295444	-	0	inside	73	FRMD3
chr9	86153498	86153744	247	*	X13509	257019	85857905	86153348	295444	-	149	upstream	149	FRMD3
chr9	86153769	86153796	28	*	X13510	257019	85857905	86153348	295444	-	420	upstream	420	FRMD3
chr9	86322649	86322980	332	*	X13511	29979	86274878	86323168	48291	-	0	inside	187	UBQLN1
chr9	86323364	86323387	24	*	X13512	29979	86274878	86323168	48291	-	195	upstream	195	UBQLN1
chr9	86536345	86536406	62	*	X13513	55582	86451615	86536380	84766	-	0	overlapStart	0	KIF27
chr9	86594446	86594486	41	*	X13514	80010	86595637	86618987	23351	+	1150	upstream	1150	RMI1
chr9	86594651	86594663	13	*	X13515	80010	86595637	86618987	23351	+	973	upstream	973	RMI1
chr9	88897199	88897243	45	*	X13519	51280	88641058	88897490	256433	-	0	inside	246	GOLM1
chr9	88897199	88897243	45	*	X13519	81689	88879463	88897490	18028	-	0	inside	246	ISCA1
chr9	88897299	88897441	143	*	X13520	51280	88641058	88897490	256433	-	0	inside	48	GOLM1
chr9	88897299	88897441	143	*	X13520	81689	88879463	88897490	18028	-	0	inside	48	ISCA1
chr9	88969165	88969460	296	*	X13521	79670	88902648	88969402	66755	-	0	overlapStart	0	TUT7
chr9	88969502	88969635	134	*	X13522	79670	88902648	88969402	66755	-	99	upstream	99	TUT7
chr9	90341043	90341298	256	*	X13528	1514	90340974	90346384	5411	+	0	inside	68	CTSL
chr9	90589505	90589735	231	*	X13534	23552	90581359	90589695	8337	-	0	overlapStart	0	CDK20
chr9	91794980	91794993	14	*	X13537	53358	91620686	91793682	172997	-	1297	upstream	1297	SHC3
chr9	91795014	91795033	20	*	X13538	53358	91620686	91793682	172997	-	1331	upstream	1331	SHC3
chr9	91926179	91926223	45	*	X13539	100422936	91927140	91927221	82	+	916	upstream	916	MIR3153
chr9	91926179	91926223	45	*	X13539	1164	91926113	91931618	5506	+	0	inside	65	CKS2
chr9	91933134	91933474	341	*	X13540	79048	91933412	91974561	41150	+	0	overlapStart	0	SECISBP2
chr9	92112912	92113071	160	*	X13541	10507	91975706	92112888	137183	-	23	upstream	23	SEMA4D
chr9	92113094	92113110	17	*	X13542	10507	91975706	92112888	137183	-	205	upstream	205	SEMA4D
chr9	92113133	92113167	35	*	X13543	10507	91975706	92112888	137183	-	244	upstream	244	SEMA4D
chr9	92219397	92219484	88	*	X13544	10912	92219927	92221469	1543	+	442	upstream	442	GADD45G
chr9	92219865	92219875	11	*	X13545	10912	92219927	92221469	1543	+	51	upstream	51	GADD45G
chr9	94186728	94186766	39	*	X13549	4783	94171327	94186144	14818	-	583	upstream	583	NFIL3
chr9	94712116	94712215	100	*	X13550	4920	94325373	94712444	387072	-	0	inside	228	ROR2
chr9	94877621	94877797	177	*	X13551	10558	94793420	94877690	84271	-	0	overlapStart	0	SPTLC1
chr9	94903572	94903782	211	*	X13552	158314	94903749	94921890	18142	+	0	overlapStart	0	LINC00475
chr9	95055890	95056015	126	*	X13553	100124534	95054740	95054875	136	-	1014	upstream	1014	SNORA84
chr9	95055890	95056015	126	*	X13553	3376	94972490	95056038	83549	-	0	inside	22	IARS1
chr9	95056137	95056190	54	*	X13554	100124534	95054740	95054875	136	-	1261	upstream	1261	SNORA84
chr9	95056137	95056190	54	*	X13554	3376	94972490	95056038	83549	-	98	upstream	98	IARS1
chr9	95087494	95088291	798	*	X13555	401541	95087741	95377437	289697	+	0	overlapStart	0	CENPP
chr9	95087494	95088291	798	*	X13555	55035	95059640	95087876	28237	-	0	overlapStart	0	NOL8
chr9	95432443	95432455	13	*	X13556	64768	95375466	95432547	57082	-	0	inside	91	IPPK
chr9	95432468	95432696	229	*	X13557	64768	95375466	95432547	57082	-	0	overlapStart	0	IPPK
chr9	95640147	95640516	370	*	X13558	83744	95607313	95640320	33008	-	0	overlapStart	0	ZNF484
chr9	95640533	95640552	20	*	X13559	83744	95607313	95640320	33008	-	212	upstream	212	ZNF484
chr9	96793241	96793252	12	*	X13560	138639	96793076	96872138	79063	+	0	inside	164	PTPDC1
chr9	98079977	98080102	126	*	X13561	2176	97861336	98079991	218656	-	0	overlapStart	0	FANCC
chr9	98080134	98080144	11	*	X13562	2176	97861336	98079991	218656	-	142	upstream	142	FANCC
chr9	98278991	98279102	112	*	X13566	5727	98205264	98279247	73984	-	0	inside	144	PTCH1
chr9	98279273	98279306	34	*	X13567	5727	98205264	98279247	73984	-	25	upstream	25	PTCH1
chr9	98279443	98279463	21	*	X13568	5727	98205264	98279247	73984	-	195	upstream	195	PTCH1
chr9	98638062	98638497	436	*	X13569	100128782	98568370	98638259	69890	-	0	overlapStart	0	LINC00476
chr9	98638062	98638497	436	*	X13569	375748	98637900	98767137	129238	+	0	inside	161	ERCC6L2
chr9	99145913	99145969	57	*	X13572	11046	99075726	99145992	70267	-	0	inside	22	SLC35D2
chr9	99540280	99540291	12	*	X13574	22869	99518147	99540338	22192	-	0	inside	46	ZNF510
chr9	99540305	99540348	44	*	X13575	22869	99518147	99540338	22192	-	0	overlapStart	0	ZNF510
chr9	99540360	99540466	107	*	X13576	22869	99518147	99540338	22192	-	21	upstream	21	ZNF510
chr9	99540508	99540529	22	*	X13577	22869	99518147	99540338	22192	-	169	upstream	169	ZNF510
chr9	99775830	99775854	25	*	X13580	84278	99708327	99775862	67536	-	0	inside	7	MFSD14C
chr9	100000332	100000434	103	*	X13584	100499484	100000708	100059596	58889	+	273	upstream	273	SUGT1P4-STRA6LP
chr9	100000332	100000434	103	*	X13584	57653	100000708	100139577	138870	+	273	upstream	273	SUGT1P4-STRA6LP-CCDC180
chr9	100000495	100000800	306	*	X13585	100499484	100000708	100059596	58889	+	0	overlapStart	0	SUGT1P4-STRA6LP
chr9	100000495	100000800	306	*	X13585	57653	100000708	100139577	138870	+	0	overlapStart	0	SUGT1P4-STRA6LP-CCDC180
chr9	100174068	100174417	350	*	X13586	23424	100174302	100258405	84104	+	0	overlapStart	0	TDRD7
chr9	100395902	100395955	54	*	X13587	158427	100362362	100395962	33601	-	0	inside	6	TSTD2
chr9	100395902	100395955	54	*	X13587	4686	100395705	100436029	40325	+	0	inside	196	NCBP1
chr9	100395967	100396266	300	*	X13588	158427	100362362	100395962	33601	-	4	upstream	4	TSTD2
chr9	100395967	100396266	300	*	X13588	4686	100395705	100436029	40325	+	0	inside	261	NCBP1
chr9	100459428	100459651	224	*	X13589	7507	100437191	100459691	22501	-	0	inside	39	XPA
chr9	100684396	100684838	443	*	X13591	51531	100666772	100684852	18081	-	0	inside	13	TRMO
chr9	100819119	100819151	33	*	X13594	54187	100818959	100845365	26407	+	0	inside	159	NANS
chr9	101983750	101983763	14	*	X13596	10952	101984570	101992901	8332	+	806	upstream	806	SEC61B
chr9	101984105	101984117	13	*	X13597	10952	101984570	101992901	8332	+	452	upstream	452	SEC61B
chr9	101984105	101984117	13	*	X13597	85365	101978707	101984246	5540	-	0	inside	128	ALG2
chr9	101984135	101984251	117	*	X13598	10952	101984570	101992901	8332	+	318	upstream	318	SEC61B
chr9	101984135	101984251	117	*	X13598	85365	101978707	101984246	5540	-	0	overlapStart	0	ALG2
chr9	102583857	102584145	289	*	X13600	8013	102584137	102629173	45037	+	0	overlapStart	0	NR4A3
chr9	102584198	102584235	38	*	X13601	8013	102584137	102629173	45037	+	0	inside	60	NR4A3
chr9	102584256	102584405	150	*	X13602	8013	102584137	102629173	45037	+	0	inside	118	NR4A3
chr9	102861223	102861233	11	*	X13603	23071	102741463	102861330	119868	-	0	inside	96	ERP44
chr9	102861223	102861233	11	*	X13603	27130	102861502	103063426	201925	+	268	upstream	268	INVS
chr9	102861245	102861260	16	*	X13604	23071	102741463	102861330	119868	-	0	inside	69	ERP44
chr9	102861245	102861260	16	*	X13604	27130	102861502	103063426	201925	+	241	upstream	241	INVS
chr9	102861273	102861297	25	*	X13605	23071	102741463	102861330	119868	-	0	inside	32	ERP44
chr9	102861273	102861297	25	*	X13605	27130	102861502	103063426	201925	+	204	upstream	204	INVS
chr9	103115063	103115405	343	*	X13606	54881	103064357	103115259	50903	-	0	overlapStart	0	TEX10
chr9	103790898	103790900	3	*	X13607	54886	103791031	104087417	296387	+	130	upstream	130	PLPPR1
chr9	106856555	106856575	21	*	X13608	10592	106856541	106903700	47160	+	0	inside	13	SMC2
chr9	106856647	106856680	34	*	X13609	10592	106856541	106903700	47160	+	0	inside	105	SMC2
chr9	106856716	106856769	54	*	X13610	10592	106856541	106903700	47160	+	0	inside	174	SMC2
chr9	106856788	106856827	40	*	X13611	10592	106856541	106903700	47160	+	0	inside	246	SMC2
chr9	108006464	108007283	820	*	X13613	23446	108006929	108200782	193854	+	0	overlapStart	0	SLC44A1
chr9	108456849	108456863	15	*	X13614	55151	108456806	108538892	82087	+	0	inside	42	TMEM38B
chr9	108456900	108457010	111	*	X13615	55151	108456806	108538892	82087	+	0	inside	93	TMEM38B
chr9	110045261	110045291	31	*	X13617	5887	110045517	110094475	48959	+	225	upstream	225	RAD23B
chr9	110045467	110045878	412	*	X13618	5887	110045517	110094475	48959	+	0	overlapStart	0	RAD23B
chr9	110251920	110251992	73	*	X13621	9314	110247133	110252047	4915	-	0	inside	54	KLF4
chr9	110252074	110252184	111	*	X13622	9314	110247133	110252047	4915	-	26	upstream	26	KLF4
chr9	111696158	111696481	324	*	X13623	54942	111696673	111703237	6565	+	191	upstream	191	ABITRAM
chr9	111696158	111696481	324	*	X13623	8518	111629800	111696608	66809	-	0	inside	126	ELP1
chr9	111696681	111696827	147	*	X13624	54942	111696673	111703237	6565	+	0	inside	7	ABITRAM
chr9	111696681	111696827	147	*	X13624	8518	111629800	111696608	66809	-	72	upstream	72	ELP1
chr9	111881832	111881941	110	*	X13625	23731	111777415	111882225	104811	-	0	inside	283	TMEM245
chr9	112083354	112083365	12	*	X13626	54566	111934254	112083021	148768	-	332	upstream	332	EPB41L4B
chr9	112261944	112262399	456	*	X13627	5774	112137974	112260593	122620	-	1350	upstream	1350	PTPN3
chr9	112810808	112810818	11	*	X13628	11217	112810878	112934791	123914	+	59	upstream	59	NA
chr9	113018629	113018828	200	*	X13630	7295	113006092	113018920	12829	-	0	inside	91	TXN
chr9	114246579	114246735	157	*	X13631	23392	114122973	114247025	124053	-	0	inside	289	ECPAS
chr9	114246754	114246831	78	*	X13632	23392	114122973	114247025	124053	-	0	inside	193	ECPAS
chr9	114361968	114362280	313	*	X13637	22949	114312002	114362135	50134	-	0	overlapStart	0	PTGR1
chr9	114393122	114393838	717	*	X13638	548645	114393632	114416631	23000	+	0	overlapStart	0	DNAJC25
chr9	114393122	114393838	717	*	X13638	552891	114393632	114432526	38895	+	0	overlapStart	0	DNAJC25-GNG10
chr9	114393853	114394004	152	*	X13639	548645	114393632	114416631	23000	+	0	inside	220	DNAJC25
chr9	114393853	114394004	152	*	X13639	552891	114393632	114432526	38895	+	0	inside	220	DNAJC25-GNG10
chr9	114658750	114659267	518	*	X13641	7357	114659206	114695433	36228	+	0	overlapStart	0	UGCG
chr9	115095779	115095886	108	*	X13643	9991	114979995	115095944	115950	-	0	inside	57	PTBP3
chr9	115096159	115096192	34	*	X13644	9991	114979995	115095944	115950	-	214	upstream	214	PTBP3
chr9	115248798	115249066	269	*	X13645	158405	115249248	115422706	173459	+	181	upstream	181	KIAA1958
chr9	115512739	115512970	232	*	X13647	401548	115513134	115637267	124134	+	163	upstream	163	SNX30
chr9	115512988	115513025	38	*	X13648	401548	115513134	115637267	124134	+	108	upstream	108	SNX30
chr9	115774408	115774518	111	*	X13649	169834	115759400	115774472	15073	-	0	overlapStart	0	ZNF883
chr9	115818914	115818993	80	*	X13650	7539	115804174	115818996	14823	-	0	inside	2	ZFP37
chr9	115819027	115819279	253	*	X13651	7539	115804174	115818996	14823	-	30	upstream	30	ZFP37
chr9	116037951	116038080	130	*	X13652	23307	115927800	116037869	110070	-	81	upstream	81	FKBP15
chr9	116037951	116038080	130	*	X13652	246184	116029290	116037869	8580	-	81	upstream	81	CDC26
chr9	116037951	116038080	130	*	X13652	9128	116037914	116055185	17272	+	0	inside	36	PRPF4
chr9	116102388	116102812	425	*	X13653	114987	116077931	116102620	24690	-	0	overlapStart	0	WDR31
chr9	116111768	116112022	255	*	X13654	54836	116111812	116133513	21702	+	0	overlapStart	0	BSPRY
chr9	116139186	116139200	15	*	X13655	81932	116135698	116139233	3536	-	0	inside	32	HDHD3
chr9	116139368	116139427	60	*	X13656	81932	116135698	116139233	3536	-	134	upstream	134	HDHD3
chr9	116172589	116173081	493	*	X13657	257169	116172935	116191879	18945	+	0	overlapStart	0	C9orf43
chr9	116172589	116173081	493	*	X13657	54107	116169518	116173029	3512	-	0	overlapStart	0	POLE3
chr9	117349908	117350220	313	*	X13659	9550	117349994	117361152	11159	+	0	overlapStart	0	ATP6V1G1
chr9	117373442	117373633	192	*	X13660	203197	117373706	117408703	34998	+	72	upstream	72	TMEM268
chr9	123342576	123342605	30	*	X13662	55755	123151147	123342448	191302	-	127	upstream	127	CDK5RAP2
chr9	123342621	123342657	37	*	X13663	55755	123151147	123342448	191302	-	172	upstream	172	CDK5RAP2
chr9	123555386	123555917	532	*	X13664	100288842	123555775	123561009	5235	+	0	overlapStart	0	B3GNT10
chr9	123555386	123555917	532	*	X13664	26190	123519254	123555740	36487	-	0	overlapStart	0	FBXW2
chr9	123605075	123605217	143	*	X13665	253039	123605320	123616651	11332	+	102	upstream	102	CUTALP
chr9	123605075	123605217	143	*	X13665	5711	123578332	123605299	26968	-	0	inside	81	PSMD5
chr9	123605824	123605851	28	*	X13666	5711	123578332	123605299	26968	-	524	upstream	524	PSMD5
chr9	123836809	123837343	535	*	X13668	11064	123837242	123939886	102645	+	0	overlapStart	0	CNTRL
chr9	123963503	123963745	243	*	X13669	2934	123963761	124095120	131360	+	15	upstream	15	GSN
chr9	123964036	123964512	477	*	X13670	2934	123963761	124095120	131360	+	0	inside	274	GSN
chr9	123964036	123964512	477	*	X13670	51552	123940415	123964365	23951	-	0	overlapStart	0	RAB14
chr9	124262126	124262244	119	*	X13672	2681	124207269	124262306	55038	-	0	inside	61	GGTA1
chr9	124855479	124855784	306	*	X13675	158135	124584204	124855885	271682	-	0	inside	100	TTLL11
chr9	124921901	124921949	49	*	X13676	254956	124922190	124962367	40178	+	240	upstream	240	MORN5
chr9	124921901	124921949	49	*	X13676	4702	124906338	124922098	15761	-	0	inside	148	NDUFA8
chr9	124990957	124991026	70	*	X13678	26468	124964856	124991091	26236	-	0	inside	64	LHX6
chr9	125667500	125667709	210	*	X13680	54542	125611732	125667562	55831	-	0	overlapStart	0	RC3H2
chr9	125667853	125667877	25	*	X13681	54542	125611732	125667562	55831	-	290	upstream	290	RC3H2
chr9	125675606	125675643	38	*	X13682	10773	125670335	125675607	5273	-	0	overlapStart	0	ZBTB6
chr9	125693583	125693599	17	*	X13683	57684	125680378	125693779	13402	-	0	inside	179	ZBTB26
chr9	125693684	125693899	216	*	X13684	57684	125680378	125693779	13402	-	0	overlapStart	0	ZBTB26
chr9	125693917	125693968	52	*	X13685	57684	125680378	125693779	13402	-	137	upstream	137	ZBTB26
chr9	125702882	125703182	301	*	X13686	23637	125703112	125867147	164036	+	0	overlapStart	0	RABGAP1
chr9	125703320	125703350	31	*	X13687	23637	125703112	125867147	164036	+	0	inside	207	RABGAP1
chr9	125703394	125703511	118	*	X13688	23637	125703112	125867147	164036	+	0	inside	281	RABGAP1
chr9	126031033	126031306	274	*	X13689	55342	125883908	126030855	146948	-	177	upstream	177	STRBP
chr9	126692216	126692564	349	*	X13691	57706	126141933	126692417	550485	-	0	overlapStart	0	DENND1A
chr9	126773718	126774038	321	*	X13692	9355	126773889	126795442	21554	+	0	overlapStart	0	LHX2
chr9	127177514	127177525	12	*	X13694	5695	127115744	127177752	62009	-	0	inside	226	PSMB7
chr9	127177572	127177797	226	*	X13695	5695	127115744	127177752	62009	-	0	overlapStart	0	PSMB7
chr9	127177853	127178026	174	*	X13696	5695	127115744	127177752	62009	-	100	upstream	100	PSMB7
chr9	127533505	127533940	436	*	X13697	2649	127284703	127533576	248874	-	0	overlapStart	0	NR6A1
chr9	127533980	127534005	26	*	X13698	2649	127284703	127533576	248874	-	403	upstream	403	NR6A1
chr9	127534059	127534074	16	*	X13699	2649	127284703	127533576	248874	-	482	upstream	482	NR6A1
chr9	127624105	127624390	286	*	X13700	11224	127620158	127624240	4083	-	0	overlapStart	0	RPL35
chr9	127631229	127631571	343	*	X13701	81873	127631484	127639696	8213	+	0	overlapStart	0	ARPC5L
chr9	127703242	127703664	423	*	X13702	2800	127640573	127703386	62814	-	0	overlapStart	0	GOLGA1
chr9	127951938	127952317	380	*	X13703	5537	127908852	127952218	43367	-	0	overlapStart	0	PPP6C
chr9	128003043	128003638	596	*	X13705	3309	127997127	128003666	6540	-	0	inside	27	HSPA5
chr9	128024069	128024230	162	*	X13706	26130	128024111	128127290	103180	+	0	overlapStart	0	GAPVD1
chr9	128469352	128469469	118	*	X13707	79109	128199673	128469513	269841	-	0	inside	43	MAPKAP1
chr9	129376099	129376260	162	*	X13710	4010	129376722	129463311	86590	+	461	upstream	461	LMX1B
chr9	129567261	129567438	178	*	X13711	23099	129567285	129600487	33203	+	0	overlapStart	0	ZBTB43
chr9	130186319	130186429	111	*	X13713	7633	130186653	130207651	20999	+	223	upstream	223	ZNF79
chr9	130186444	130186508	65	*	X13714	7633	130186653	130207651	20999	+	144	upstream	144	ZNF79
chr9	130213289	130213316	28	*	X13715	90678	130213765	130265780	52016	+	448	upstream	448	LRSAM1
chr9	130213455	130213814	360	*	X13716	6136	130209953	130213711	3759	-	0	overlapStart	0	RPL12
chr9	130213455	130213814	360	*	X13716	90678	130213765	130265780	52016	+	0	overlapStart	0	LRSAM1
chr9	130374032	130374080	49	*	X13718	6812	130374486	130454995	80510	+	405	upstream	405	STXBP1
chr9	130679197	130679342	146	*	X13721	27090	130670165	130679305	9141	-	0	overlapStart	0	ST6GALNAC4
chr9	130679372	130679374	3	*	X13722	27090	130670165	130679305	9141	-	66	upstream	66	ST6GALNAC4
chr9	130679506	130679594	89	*	X13723	27090	130670165	130679305	9141	-	200	upstream	200	ST6GALNAC4
chr9	130742495	130742519	25	*	X13724	399665	130702861	130742812	39952	-	0	inside	292	FAM102A
chr9	130742543	130742577	35	*	X13725	399665	130702861	130742812	39952	-	0	inside	234	FAM102A
chr9	130889667	130889742	76	*	X13727	389791	130890808	130892913	2106	+	1065	upstream	1065	PTGES2-AS1
chr9	130889827	130890161	335	*	X13728	389791	130890808	130892913	2106	+	646	upstream	646	PTGES2-AS1
chr9	130965371	130965385	15	*	X13732	1759	130965663	131017527	51865	+	277	upstream	277	DNM1
chr9	130965412	130965526	115	*	X13733	1759	130965663	131017527	51865	+	136	upstream	136	DNM1
chr9	131084622	131085207	586	*	X13735	26995	131071396	131084697	13302	-	0	overlapStart	0	TRUB2
chr9	131084622	131085207	586	*	X13735	51117	131084791	131096351	11561	+	0	overlapStart	0	COQ4
chr9	131102411	131102800	390	*	X13736	10999	131102839	131123749	20911	+	38	upstream	38	SLC27A4
chr9	131102841	131102897	57	*	X13737	10999	131102839	131123749	20911	+	0	inside	1	SLC27A4
chr9	131102925	131102946	22	*	X13738	10999	131102839	131123749	20911	+	0	inside	85	SLC27A4
chr9	131103039	131103104	66	*	X13739	10999	131102839	131123749	20911	+	0	inside	199	SLC27A4
chr9	131266962	131267163	202	*	X13740	2733	131266971	131304580	37610	+	0	overlapStart	0	GLE1
chr9	131314793	131315090	298	*	X13741	6709	131314837	131395944	81108	+	0	overlapStart	0	SPTAN1
chr9	131486840	131486949	110	*	X13746	100506100	131486741	131495522	8782	+	0	inside	98	LOC100506100
chr9	131486840	131486949	110	*	X13746	84885	131483149	131486408	3260	-	431	upstream	431	ZDHHC12
chr9	131534090	131534519	430	*	X13747	10444	131492067	131534213	42147	-	0	overlapStart	0	ZER1
chr9	131549285	131549707	423	*	X13748	54662	131549510	131572711	23202	+	0	overlapStart	0	TBC1D13
chr9	131644768	131644829	62	*	X13749	883	131595392	131644354	48963	-	413	upstream	413	KYAT1
chr9	131644898	131644910	13	*	X13750	883	131595392	131644354	48963	-	543	upstream	543	KYAT1
chr9	131709719	131710131	413	*	X13751	22845	131707809	131710012	2204	-	0	overlapStart	0	DOLK
chr9	131799012	131799064	53	*	X13752	84895	131798923	131834351	35429	+	0	inside	88	MIGA2
chr9	131799089	131799124	36	*	X13753	84895	131798923	131834351	35429	+	0	inside	165	MIGA2
chr9	131872844	131872944	101	*	X13754	1384	131857073	131873070	15998	-	0	inside	125	CRAT
chr9	131872844	131872944	101	*	X13754	5524	131873228	131911225	37998	+	283	upstream	283	PTPA
chr9	131873508	131873522	15	*	X13755	1384	131857073	131873070	15998	-	437	upstream	437	CRAT
chr9	131873508	131873522	15	*	X13755	5524	131873228	131911225	37998	+	0	inside	279	PTPA
chr9	131873534	131873811	278	*	X13756	1384	131857073	131873070	15998	-	463	upstream	463	CRAT
chr9	132388378	132388816	439	*	X13761	28989	132388435	132397879	9445	+	0	overlapStart	0	NTMT1
chr9	132404376	132404651	276	*	X13762	140459	132396883	132404448	7566	-	0	overlapStart	0	ASB6
chr9	132428041	132428060	20	*	X13763	51450	132427920	132484951	57032	+	0	inside	120	PRRX2
chr9	132565329	132565634	306	*	X13764	27348	132565432	132573560	8129	+	0	overlapStart	0	TOR1B
chr9	132586299	132586528	230	*	X13765	1861	132575221	132586441	11221	-	0	overlapStart	0	TOR1A
chr9	132586620	132586625	6	*	X13766	1861	132575221	132586441	11221	-	178	upstream	178	TOR1A
chr9	132597445	132597482	38	*	X13767	10868	132597696	132644117	46422	+	213	upstream	213	USP20
chr9	132597445	132597482	38	*	X13767	51759	132589564	132597572	8009	-	0	inside	89	C9orf78
chr9	132805389	132805487	99	*	X13769	23048	132649466	132805473	156008	-	0	overlapStart	0	FNBP1
chr9	132816051	132816121	71	*	X13770	57720	132815985	132902448	86464	+	0	inside	65	GPR107
chr9	132816135	132816176	42	*	X13771	57720	132815985	132902448	86464	+	0	inside	149	GPR107
chr9	132816199	132816249	51	*	X13772	57720	132815985	132902448	86464	+	0	inside	213	GPR107
chr9	132934671	132934731	61	*	X13773	23413	132934857	132999583	64727	+	125	upstream	125	NCS1
chr9	132934775	132934794	20	*	X13774	23413	132934857	132999583	64727	+	62	upstream	62	NCS1
chr9	133454816	133455117	302	*	X13775	100272217	133452737	133454881	2145	-	0	overlapStart	0	LOC100272217
chr9	133454816	133455117	302	*	X13775	8939	133454960	133513739	58780	+	0	overlapStart	0	FUBP3
chr9	133568941	133569035	95	*	X13778	23404	133569158	133580452	11295	+	122	upstream	122	EXOSC2
chr9	133569114	133569128	15	*	X13779	23404	133569158	133580452	11295	+	29	upstream	29	EXOSC2
chr9	133569191	133569202	12	*	X13780	23404	133569158	133580452	11295	+	0	inside	32	EXOSC2
chr9	133569225	133569368	144	*	X13781	23404	133569158	133580452	11295	+	0	inside	66	EXOSC2
chr9	133569383	133569404	22	*	X13782	23404	133569158	133580452	11295	+	0	inside	224	EXOSC2
chr9	133588466	133588481	16	*	X13783	25	133589268	133763062	173795	+	786	upstream	786	ABL1
chr9	133814319	133814749	431	*	X13789	84929	133777825	133814455	36631	-	0	overlapStart	0	FIBCD1
chr9	133971646	133971731	86	*	X13790	83543	133971863	133998539	26677	+	131	upstream	131	AIF1L
chr9	133971842	133971862	21	*	X13791	83543	133971863	133998539	26677	+	0	upstream	0	AIF1L
chr9	133971893	133972081	189	*	X13792	83543	133971863	133998539	26677	+	0	inside	29	AIF1L
chr9	134000742	134001215	474	*	X13795	8021	134000981	134109091	108111	+	0	overlapStart	0	NUP214
chr9	134001231	134001244	14	*	X13796	8021	134000981	134109091	108111	+	0	inside	249	NUP214
chr9	134153175	134153218	44	*	X13799	286336	134133465	134151906	18442	-	1268	upstream	1268	FAM78A
chr9	134153370	134153401	32	*	X13800	286336	134133465	134151906	18442	-	1463	upstream	1463	FAM78A
chr9	134153509	134153577	69	*	X13801	286336	134133465	134151906	18442	-	1602	upstream	1602	FAM78A
chr9	134378235	134378472	238	*	X13803	10585	134378289	134399193	20905	+	0	overlapStart	0	POMT1
chr9	134406557	134406692	136	*	X13804	83549	134399183	134406662	7480	-	0	overlapStart	0	UCK1
chr9	135230195	135230245	51	*	X13811	23064	135136827	135230372	93546	-	0	inside	126	SETX
chr9	135545123	135545470	348	*	X13812	9329	135545728	135565470	19743	+	257	upstream	257	GTF3C4
chr9	135753705	135753740	36	*	X13813	11092	135753750	135765421	11672	+	9	upstream	9	SPACA9
chr9	135819848	135820324	477	*	X13814	7248	135766735	135820020	53286	-	0	overlapStart	0	TSC1
chr9	135906093	135906572	480	*	X13815	9328	135906062	135933890	27829	+	0	inside	30	GTF3C5
chr9	136202834	136203303	470	*	X13821	6838	136197552	136203047	5496	-	0	overlapStart	0	SURF6
chr9	136223389	136223421	33	*	X13822	6834	136218666	136223361	4696	-	27	upstream	27	SURF1
chr9	136223389	136223421	33	*	X13822	6835	136223421	136228040	4620	+	0	overlapStart	0	SURF2
chr9	136223435	136223474	40	*	X13823	6834	136218666	136223361	4696	-	73	upstream	73	SURF1
chr9	136223435	136223474	40	*	X13823	6835	136223421	136228040	4620	+	0	inside	13	SURF2
chr9	136223594	136223604	11	*	X13824	6834	136218666	136223361	4696	-	232	upstream	232	SURF1
